True Label,Predicted Label,Attribution Label,Attribution Score,Convergence Score
high,high (0.9776865243911743),high,1.0436851792309827,0.0659988932583877
Word Importance
very,low,Digital,very,high,DigitalOOH,very,high,OOH,very,high,Print,high,Radio,very,low,SEM,very,low,SEM
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tablet,computer,Updated,your,home,?,You’re,already,an,investor,.,Get,up,to,"$2,000",cash,and,$4.99,stock,and
0.00304652619284397,0.004882808524084091,-0.003753336144725909,-5.9000570164984044e-05,0.002065070424749119,0.0016061061604855176,0.013361979530375075,-0.0024439735782926806,0.0030197288457727554,-0.00413528549305396,-0.011133218402870279,-0.0030407450798093207,0.004624258974222953,0.000456777145997908,-0.001317268386863035,0.002950074236046342,-0.005385665329261059,0.0035804177572746508,0.002807120361358324,0.0002909196307522965
0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
ETF,commission,pricing,OR,up,to,500,free,stock,and,ETF,trades,*,.,It,'s,easy,and,takes,about
0.0017376709709381387,0.00550319537326966,0.00289221888926041,0.006611745745889624,0.00047771437267369286,0.004024073889700662,0.0023133720016688245,-0.0008204674743525565,0.0035745951181793967,0.0015293878857670778,-0.0072673501627002635,-0.0005781445153289929,-0.0004903850998351568,-0.0008690871541445113,-0.0015451282201752123,-0.004328840513265994,-0.0041479070898766115,0.006069344406003119,-0.008441059526816896,0.005069904190507247
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0
15,minutes,with,our,secure,online,application,.,What,life,stage,are,you,at,?,Helpful,articles,,&,videos
0.000968713186373231,0.0016724493664839624,0.007781735096838437,-0.0009919863055532084,0.0014894263193772407,0.001219148197147855,0.004568376001854004,0.0022254927534132393,0.0015093052882630576,0.000575139413169315,0.007670945184456657,0.0077878934718920885,0.009413797015547211,-0.131804958187864,-0.007579982854656423,0.006627812320669427,0.004683340085557927,0.0019879634620337465,0.0038752852561204513,0.010364128680114573
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,-1.0,1.0,0.0,0.0,0.0,1.0
What,'s,New,Discover,our,latest,enhancements,",",tools,,&,resources,to,help,you,trade,with,confidence,.,two
0.008678987490987073,0.0010004633649585942,0.017008842454578323,0.002631470610928304,0.0012154755956562558,-0.0006811858644676086,-0.0014925399048660193,-0.00252121735161051,-0.005629679023083225,-0.000536889551245222,-0.0016517129474948986,-0.0009721662646284729,-0.00032814176013748686,-0.003364246869300626,-0.0014376376435340978,-4.5382892701349535e-05,0.0006847429596532376,0.003501424240634444,0.0024605895061166946,0.0014333161078774505
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
women,sitting,on,the,floor,painting,a,wall,Discover,our,latest,enhancements,",",tools,,&,resources,to,help,you
0.001379071535182606,0.0016363501723051575,0.001900465049074636,0.0033155092088129855,0.007038866129080501,8.769104875819842e-05,0.003060812814735113,0.0034526431183650678,-0.00396202798145244,1.0760034870885217e-06,-0.0007830694150551892,0.0002696287121215456,-0.00010268151529249672,-0.0034775336228560264,-0.0019641588906614584,-0.001239266118810796,0.0006823543493562026,0.001252781934058567,-0.0016198262084995449,-0.0009572252165157999
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trade,with,confidence,.,Explore,more,ways,to,invest,a,man,sitting,on,a,couch,using,a,tablet,computer,Open
0.0011800710757738295,-0.003871600432348517,0.0012014550240483405,-0.001969428172999531,-0.00558614259847277,0.0037893750122801016,0.0036262956576296685,0.002131143811603378,0.006217589506997646,0.003170311759091078,0.0029064776735333716,0.0012127762018651661,0.0009702869189780092,0.0014111472099181312,9.407624857161036e-05,-0.0004689773432066445,-0.0035355042623973344,0.0019108725321138503,0.004067644000062345,-0.003275045620392273
0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
an,account,Scotia,iTRADE,offers,a,range,of,accounts,to,meet,your,investment,goals,Want,to,open,an,account,in
-0.0002416685921561878,-0.0007341058362096749,-0.004153838846011369,0.0015924297869437316,0.0015496298032222678,0.003433665651614171,-0.004966392668214869,-0.001593432294559428,4.989452234114059e-05,0.0014800238917606454,-0.0011410859486425872,-0.0006326389527077844,0.0002844822899764983,-0.00014862620505518768,-0.001834511774239008,-0.0015863738390983258,-0.001784224137072884,-0.0024760093653227486,-0.0024611473342232323,-0.0015648065518994512
0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person,?,a,woman,holding,a,cell,phone,in,front,of,a,laptop,computer,Open,an,account,Scotia,iTRADE,offers
0.0011306579156948834,-0.006283406930182105,-0.003972119932809701,-0.0034646944274684907,0.0012866310634008856,-0.00365541430075257,-7.361345733899669e-05,0.0024771542020334087,0.0016285471605354143,0.001735488064788259,0.004825579553083136,-0.001231984030856086,-0.003482511999787061,-0.0006582316966284929,0.0012557850745424173,-0.0030060278951543657,-0.0005849327379423589,-0.001437706258626634,-0.0005350272490985777,-0.001178359724146649
0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,range,of,accounts,to,meet,your,investment,goals,Want,to,open,an,account,in,person,?,a,woman,holding
0.001963539174371637,-0.008885291745760348,-0.0008122957298248794,-4.4231806778844297e-05,0.0007265373078215857,-0.0015217188410208706,-0.002586040711654618,-0.0011423802145549063,-0.0010023244536890945,-0.001710247074447754,0.00034177293649708816,-0.00038100153338200486,-3.545070096231664e-05,0.0005066183361525848,0.0009935693542349965,0.0009116507974646885,-0.004384488919523963,-0.004825794894810937,0.00026956163878867357,-0.0019528190134955768
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
a,cell,phone,in,front,of,a,laptop,computer,Forms,library,Maintain,or,make,changes,to,your,existing,account,(s
0.0003916182813981609,-0.0007177683961437195,-0.00040260823629015817,0.003318724021810039,0.003167399316065634,0.0029469253299775735,-0.0003727182715929278,0.00025172960357449465,0.0002146697491840307,0.0005018445308822522,0.0009650976431143494,0.00708852904738771,0.0038533396311955515,-0.0008737870484550932,-0.00192309311218666,0.004481054027124394,0.003031108090631317,-0.001216479684094995,-0.0019344351042313544,0.001973606570083755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
),Simply,download,the,forms,you,need,",",fill,them,out,",",and,mail,them,to,us,.,a,woman
0.005526188971916443,-0.0012699453740318972,-0.0034397995053587864,0.002168742347431057,0.0014028426716353485,0.0009042507518085258,0.003918527370071201,0.0009800860936429521,-0.001404921142670467,-0.0010561548804167563,-9.280952959016286e-05,-4.157378919698862e-06,-0.000652230386444201,0.004584326121086014,0.005038363335278293,0.0017947468748684531,-0.0016942621730260737,-0.0019750845990788137,-0.003445930727116292,0.005392594255275056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wearing,glasses,looking,at,a,tablet,Fees,,&,Pricing,Our,competitive,pricing,is,simple,and,clear,",",with,no
0.000822725810419573,0.011683109099209102,0.009534467440749072,-0.0005456494899486295,-0.004549052778565569,0.0024568874784750535,0.010111405778958672,-0.004216610507047327,-0.005643375924228113,0.001716961273796795,0.003301243094925955,0.012605711474174794,0.012170214246631846,0.0060082559232502875,0.004494238298973899,0.021048848890225742,-0.23212582196241038,-0.02906883906848816,-0.022992436307500363,-0.008838193765348194
0.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,-3.0,-2.0,-2.0,-1.0
hidden,fees,.,Whether,you’re,a,new,or,active,investor,",",you’ll,receive,value,for,all,your,investing,needs,.
0.006611035704627975,0.039837221017992246,0.014286968896145754,-0.012455979807036409,-0.008404877235668119,-0.04035971518314045,0.28149566611339816,-0.013372843483907305,0.004376515164115621,-0.01914903557833266,0.01657260477021801,0.015139933026047414,-0.009711393280511304,-0.002497851163527659,0.0009944115598935215,-3.9993940551064436e-05,0.008995118449767326,-0.0008252594507605661,0.007371219639070619,0.01617631878672742
1.0,2.0,1.0,-1.0,-1.0,-2.0,3.0,-1.0,0.0,-2.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Commissions,,&,fees,Stocks***,",",ETFs,and,options,Mutual,funds3,Fixed,income,securities,Interest,rates<unk>,Fees,for,Registered,accounts
0.020018535827526763,-0.0006184499130991198,0.005892948604076638,0.0060972585200005005,-0.011517964776627839,-0.05030154366852381,-0.2607675108903894,0.013952024594036303,0.00030895407979478207,0.007290368514114419,0.011261807459600119,-0.0032408497061755075,0.007212917100358252,-3.523800449484714e-05,0.005414986993655297,0.00567848347903519,0.006332179954296564,0.0004106347142761378,0.006352415276347971,0.00967639907264475
1.0,0.0,1.0,1.0,-1.0,-2.0,-3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Non,-arm,'s,length,mortgage,held,in,RRSP,investment,fees**,For,Scotiabank,mortgages,only,Fees,for,Investment,accounts,Other,administration
0.011302713282541389,0.006740389327279768,0.004026391596349954,0.006018225145171963,0.004620098627906536,-0.0004809622764380742,-0.0022345734013872395,0.0018591699234434488,0.008673004256580102,0.02321186282879256,0.016510731159397992,-0.00681460496168885,0.009920409104951455,0.0004290814742680801,0.009502578850079692,0.0035445756754290754,0.011852279531544836,0.005791283650824694,0.0031223881240659487,0.012008320856109811
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
fees,Professional,user,fees,a,woman,sitting,on,a,couch,using,a,laptop,computer,Updated,your,home,?,You’re,already
0.01053161014328437,-0.004037209017113562,0.0009345478671346405,-0.0028688385975023665,-0.010721840880848255,0.00236725173812427,-0.0006852498734830092,0.004238188613021216,0.0030960935911026753,0.005079684431012588,-0.0024859183149065264,-4.240710709529048e-05,0.0035247293743023173,0.0011567675210793825,-0.005850890083405947,0.0014238075352367894,0.0037434056065202394,-0.0029841228423887088,0.004719508390795653,-0.0034964733696563493
1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
an,investor,.,What,you,need,to,do,What,you,will,receive,The,more,you,invest,",",the,more,you
-0.0010946410168911833,0.002061510746073591,-0.0075804213434896,-0.016599761917243376,-0.007231720958174161,-0.0022586013187913144,0.0007412625193154511,-0.0051069774447055055,0.004383936072281089,-0.0010298540657625276,-0.0015508855651219142,0.004394999356935584,0.0006359191940952159,-0.0022308364909506308,-0.0021050565298629123,0.004876400659306085,0.005501484466127207,0.0036029395279046036,0.0016328356590871716,-0.00028134745830073475
0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
can,receive**,Do,you,have,any,questions,?,Exclusive,programs,and,special,offers,two,women,sitting,on,the,floor,painting
-0.00447473568230973,0.014507982769491848,-0.002463201544307801,0.0018859505537466138,-0.011276309893914833,-0.006889524527697172,0.0014171634733114381,-0.002907227999142773,0.02327944683593256,0.010526049279455985,0.004156650349037277,-0.002821257714589964,0.011048724355656417,0.012022874189478061,0.007360828401771802,0.0018168997149719908,-0.005785723611393853,0.0002530709983170217,-0.0040947786983385505,0.006814283958981747
-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0
a,wall,very,high,Digital,very,high,DigitalOOH,very,high,OOH,very,high,Print,very,high,Radio,low,SEM,low
-0.0036498167370837883,0.0137949863142332,0.050023849780739565,0.05573812559430123,-0.01579188520666922,-0.0009969901711054025,-0.0020004737137555174,0.00041134884609825046,-0.00835091277251349,0.008453107055155232,0.004565826537786722,-0.005744779266017222,0.010241302984131114,0.03593618005607311,-0.0016318773627083361,0.024087434253778905,-0.010989492111564542,-0.013945545426039421,0.00541953696724775,0.009242253454277486
-1.0,1.0,2.0,2.0,-2.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,2.0,0.0,2.0,-1.0,-1.0,0.0,1.0
SEM,2,high,Social,low,TV,Updated,your,home,?,You’re,already,an,investor,.,Get,up,to,"$2,000",cash
-0.002069250554326755,0.007071976983941548,0.02879983262869386,-0.003951584593251388,-0.0004969072108328629,-0.018141501699096035,0.007305774641910647,-0.016087996864823248,-0.004220085219112988,-0.0024171170895164453,0.011009604914831442,0.002482404488387925,0.001413827879486801,-0.002777419250900435,-0.022670599752943638,-0.006535557199701153,0.014416182399694992,0.0004913415650044245,0.0007103535238131157,0.0026643693066123655
0.0,1.0,2.0,-1.0,0.0,-2.0,1.0,-2.0,-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,0.0
and,$4.99,stock,and,ETF,commission,pricing,OR,up,to,500,free,stock,and,ETF,trades,*,.,It,'s
-0.005858812334712082,0.006591210837848058,0.0036075365756091785,-0.0023675084135815283,-0.0038724167844564825,0.007882550202894332,0.0030618874948787613,0.0075245020106594444,-0.005083666439760776,-0.0003425416905257948,0.004053471176072874,0.004107062786903713,0.004076856885565448,-0.003800574648484628,0.011582278879564235,0.0004888114550387931,-0.000787829841666119,0.0008522280382258713,0.011430228660103962,-0.004770438019619804
-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0
easy,and,takes,about,15,minutes,with,our,secure,online,application,.,What,life,stage,are,you,at,?,Helpful
-0.000350447206370846,-0.03658517775567009,0.37226534469626626,0.018953665038702952,0.0073068713707769885,-0.0018665743467820156,0.030438252011510698,0.021839801456729823,0.0058126594173474305,0.010879310320331551,0.000726644044380274,-0.009118283831404183,0.0026441668296229986,0.02676559867358088,-0.007465872131134636,0.0233839468965534,0.00020257966003132087,0.08248587850957807,0.03073768160564883,0.004241882419877089
0.0,-2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,-1.0,0.0,2.0,-1.0,2.0,0.0,2.0,2.0,0.0
articles,,&,videos,What,'s,New,Discover,our,latest,enhancements,",",tools,,&,resources,to,help,you,trade
0.00161618725364102,-8.444998426869205e-06,-3.6709225093855234e-05,0.006927557913893233,0.006023923428634509,0.002875791504749846,0.014544547622498134,0.0009685419584952366,0.0037265343311087768,0.0013354257484588954,0.00016546493538757614,-0.0023743207848490977,-0.0005455764938970225,-0.0036806062851378806,-0.00035272558878495793,0.005559256897672763,0.0010712594267145465,0.0020973930874254483,-0.0017928596396493096,0.0007304345751755908
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
with,confidence,.,two,women,sitting,on,the,floor,painting,a,wall,Discover,our,latest,enhancements,",",tools,,&
-0.00019979884532804698,0.0002462170815312435,0.004029604548041731,0.000962284108897953,0.004911114284991925,0.003265390578296636,0.001162708121443631,0.003065060466581545,0.005831237789730538,0.0031971580941110977,-0.0017244452821627773,0.0012903637333617326,-0.0049327410791986685,0.0013565791194100787,-0.0006293252877834312,0.000816240487485877,-0.0007065211816112782,-0.0019858635862444393,-0.002248520789660467,-0.0005840531993107574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resources,to,help,you,trade,with,confidence,.,Explore,more,ways,to,invest,a,man,sitting,on,a,couch,using
0.0011522461929537764,0.0013919542248765546,0.0014552042230160426,-0.0010160102615415375,0.0009472360238755821,-0.0022568470941537306,0.00018567273658699431,0.0005817146993505585,-0.006474250794505392,0.002231688154456069,0.002412637834747529,0.0015548804142809561,0.0054663013833332426,0.004350909926604016,-0.003799464510558016,0.0025156179127340376,0.0027649028237266117,0.001487252051074887,0.002447051425616524,2.938209587208311e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
a,tablet,computerUpdated,your,home,,?,You,’,re,already,an,investor,,.,Get,up,to,$,"2,000"
-0.0030534997366888283,0.002273603749868034,-0.002947445145243403,0.0025569971266112598,-0.004772654196171336,-0.0063588629418550955,0.005154706095274463,0.0020374325754686385,-0.03458572859602822,0.005087752245092052,0.010929239091447432,-0.0011372992591532716,0.0022440881554443397,-0.010931299651787511,-0.013236721927472002,0.004837584394381577,-0.0017219969244192763,-0.002885633118827142,-0.0045085301910120475,-0.006594320150763442
0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
cash,and,$,4.99,stock,and,ETF,commission,pricing,OR,up,to,500,free,stock,and,ETF,trades,*,
0.0009596961278558543,0.0007259875426666091,-0.0011968701362369699,0.001221329699446961,0.003823122672324958,-0.0008991719531713442,-0.0014625487529142459,0.005372515274575855,0.002369183265815383,0.0050597287534505896,0.0006661719888202073,0.0038185975747528386,0.002743545694554217,0.00046381374633862067,0.0033787564887020564,-0.0015045808395403502,0.005689421894165523,0.003753324396122068,-0.002446362353070094,-0.006625773690209508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
.,It,,'s,easy,and,takes,about,15,minutes,with,our,secure,online,application,,.,What,life,stage
-0.0002245060202142389,0.0007638500382734774,-0.004262380218940728,-0.00394137117546426,-0.0006420871940336144,0.016944075254974496,-0.056604556002639264,0.002005538823719337,-0.000717609779964711,-0.001187404971745831,-0.0019096997264848824,0.002926896085741269,-0.04451028345017114,0.012623324439301423,-0.01596709395745672,-0.011838391991670295,-0.001381574136674806,-0.0020954614147645346,0.0030300726879151823,-0.00034346779148984813
0.0,0.0,-1.0,-1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
are,you,at,,?,Helpful,articles,,&,videos,What,,'s,New,Discover,our,latest,enhancements,,","
-0.006536264913184632,-0.0010337837222841421,-0.0045575317716349045,-0.001995643634895033,-0.005172583777154256,-0.007426468499275872,0.0015556572970381326,-0.0007246090202396962,0.0013312029157623619,0.007733174290318374,-0.002602385267327622,-0.00339165369836093,0.0014714056728576813,-0.0001320155950182696,0.0061042562382654176,0.006250777004397722,0.0002901194076204124,-0.0006621736300108669,-0.004556728290279692,0.00015651434698059753
-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0
tools,,&,resources,to,help,you,trade,with,confidence,,.,)two,women,sitting,on,the,floor,painting,a
0.002034917355072827,-0.0011873506958992833,0.0007991130148518751,0.010441962047401932,0.00018607305409197323,0.0018758116235643523,-0.0007196604030898261,0.0007389164309332054,-0.0028678921375122407,-0.0008246803270596504,-0.003079432639054945,0.00885182725614726,0.006438226329464527,0.007107537599299765,-0.001064438775208131,-0.003910230556012771,-0.00017572886431166152,-0.004177136794545314,-7.574056478527923e-05,0.0045153561902112295
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0
wall,)Discover,our,latest,enhancements,,",",tools,,&,resources,to,help,you,trade,with,confidence,,.,Explore
-0.0003687053781633717,-0.008723030505242355,-0.0017015437870926634,0.0007175889480579649,0.0019401025510776362,-0.004896733717506169,0.0014240320627958143,0.0010802763922400345,-0.0029036296589418256,-0.0001776553884611804,0.0016018558031330207,0.0018942035060246034,-0.0008927364423337455,-0.001048182718114642,-0.0019233389435498105,-0.0039945654909988694,0.0019046162452654516,0.0014556781333242498,-0.001850163397122996,0.004495270315453082
0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
more,ways,to,invest,)a,man,sitting,on,a,couch,using,a,tablet,computer,),Open,an,account,Scotia,iTRADE
0.006887469735783138,-0.0035371427057071885,0.0004195546710681169,0.005825071923497,0.018036328192945615,0.006875664138298625,-0.0012933908155669653,0.002238246822857586,0.003922697650352881,0.009000557496103742,0.001889299268458993,-0.0005719129542862692,0.004186834582873684,0.001620126363940608,0.012842489664050917,-0.010045147048419556,0.0002637072394225666,-0.0014196992296332863,-0.0026450678353879646,0.0011470500218159654
1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
offers,a,range,of,accounts,to,meet,your,investment,goals,Want,to,open,an,account,in,person,?,a,woman
0.0015886085401567716,-0.00027962912028920567,0.0010787533042604213,0.0012604677942202628,-0.0018192946271174655,0.0004937647477675979,-0.003459537817326811,-0.002028246585314487,-0.0009414340218202265,0.0033393464488398104,-0.00315643077549893,0.0002765620699196567,-0.002837839847732918,-0.004260177480935564,-0.0011564462040817478,0.002722007935850754,0.0027661389160815253,-0.006951733300095117,0.006704460425739314,-0.004358175978258916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0
holding,a,cell,phone,in,front,of,a,laptop,computer,Open,an,account,Scotia,iTRADE,offers,a,range,of,accounts
-0.0002752542972607467,-0.006230015468081109,0.00013314177419087962,-0.0006226997939941534,0.0012189245996542192,0.003942252337160152,0.005718968232333221,0.0001017212694307372,-0.0034699074502086012,0.0025302730915042013,0.003099903485562199,-0.0010403384315589399,-0.001391520610627716,-0.0021983814431045566,-0.0008925685164009566,-0.001769831442700213,0.0004589049070614472,-0.005225648124924458,0.0005001181855302227,-0.0020307823239183818
0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
to,meet,your,investment,goals,Want,to,open,an,account,in,person,?,a,woman,holding,a,cell,phone,in
-0.0001575253098892391,-0.001094938317797513,-0.0026838543124872343,-0.00046861326593400365,-0.0020113279848791915,-0.0007630436534468562,-0.00043008073012699717,-9.217650208590174e-05,-0.00361409372784455,0.0014646459654528105,0.0024933994973056093,0.0014314801558819625,-0.009381586464246411,-0.009425058578552407,-0.0031297352152395166,0.0017129998015681207,0.0642122657268967,0.0020916327076202198,-0.003670071136572803,0.0017376222500233179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,-1.0,0.0
front,of,a,laptop,computer,Forms,library,Maintain,or,make,changes,to,your,existing,account,(s,),Simply,download,the
0.003291516666704495,0.000551679509154323,-0.007625718295339848,-0.0031335326684720196,-0.0008060713004512305,0.0035269590671516485,-0.0001264620288246249,0.011230571131199886,-0.0009674529477957355,-0.002757795329389491,0.0009604384424378377,0.0012821647567863277,0.0022531261901151413,-0.0005179232353587286,-0.0016438997775627515,0.0016526755142018015,0.0028194773810650527,-0.001790901042293089,-0.005077202643447994,0.0014907278782806477
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
forms,you,need,",",fill,them,out,",",and,mail,them,to,us,.,a,woman,wearing,glasses,looking,at
0.0016971814861578014,0.0012030988559757166,0.0007773278235497065,0.0004718144218329084,0.0016052709727260883,0.005064090510821882,-0.0008107325556438848,0.0009974821602015752,-0.0012095484568877726,0.0044597596620652704,-0.0023157974590651783,0.002207822187486778,0.00014963383607686771,-0.0010641792942442073,-0.0038643201011982994,-0.0007371839223489661,0.002839448717899119,0.00507909987418974,-0.0026783370082652585,-0.0011053703998340372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
a,tablet,Updated,your,home,?,You’re,already,an,investor,.,What,you,need,to,do,What,you,will,receive
-0.0014897611859247238,0.001474686143456928,-0.006260723030622578,-0.0006506735748384271,0.00040626285329955895,-0.003510161015628671,-0.025621681618434707,0.03969435943136336,0.01933295862652165,-0.003887954304887087,-0.012426778938298126,-0.009334979868197833,-0.0015155749278741276,-0.011883350759467478,-0.0019036112484375452,0.002295254295864483,-0.0010109188565018677,0.0005967386752784389,0.0032461644878619294,-0.012103870945342122
0.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
The,more,you,invest,",",the,more,you,can,receive**,Do,you,have,any,questions,?,Exclusive,programs,and,special
-0.00489920003958704,0.0016225370008992749,-0.0032652113906446916,0.0037743376010405125,0.0016813171923681638,-0.002134684195948244,-0.0032283653896787593,-0.0002871594067574122,-0.0059749878880620095,0.01035197590474262,0.0007911825707317037,-0.0007327154028983472,-0.005971338277116162,0.0016631042163058945,-0.0007809001170236143,-0.001318968794132327,0.006131878942390134,0.008162498583883772,-0.0036256262050524805,-0.001354191784663744
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
offers,two,women,sitting,on,the,floor,painting,a,wall,offer,We,have,2,fantastic,offers,for,you,to,choose
0.013631998722699356,0.00040798169373077245,0.0033683195781752428,-0.0013144306148556383,-0.0030022320215911304,-0.0006952858029347355,0.004589949791832707,0.005440795036837773,-0.0024736034396098455,0.0059669060895781376,-0.002450888661391629,1.817438266343797e-05,-0.00013017222518852106,0.0025898039331727087,0.005462602135923674,0.004456252837251063,0.000691281941617501,0.001958416242689609,0.0007997399503765971,0.009883793237947972
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
from,.,Ready,to,get,started,?
0.009271906069242964,0.0004250059834834468,-0.0016958170132242369,0.0028709617841073667,0.004029432381562654,0.003606949876781615,0.00528079790941827
1.0,0.0,0.0,0.0,0.0,0.0,0.0

True Label,Predicted Label,Attribution Label,Attribution Score,Convergence Score
low,low (0.6141181588172913),low,0.7469924255524966,0.1328742667352052
Word Importance
medium,Digital,very,high,DigitalOOH,very,high,OOH,very,high,Print,very,high,Radio,high,SEM,high,SEM,2,very
