#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: May 23, 2021 - May 29, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
Georgia (United States),11
New Providence (Bahamas),11
Region Metro De Santiago (Chile),10
Prince Edward Island (Canada),10
Nuevo Leon (Mexico),10
London (United Kingdom),9
Bayern (Germany),9
Arequipa (Peru),9
Arizona (United States),9
New Jersey (United States),9
Wien (Austria),8
Maharashtra (India),8
Distrito Capital (Colombia),7
Misamis Oriental (Philippines),7
Queretaro (Mexico),7
Delhi (India),7
Sinaloa (Mexico),6
Illinois (United States),6
Coahuila (Mexico),5
Massachusetts (United States),5
Port of Spain (Trinidad and Tobago),5


#=================================================================
"# Site Traffic "
# Report suite: Scotiabank Prod
"# Date: May 23, 2021 - May 29, 2021"
# Segments: SWM
#=================================================================


##############################################
# Traffic By Page Name
##############################################
,Unique Visitors
Page,4488
SB:en:swm:Wealth Management Canada - Scotia Wealth Management,2129
SB:en:swm:ScotiaMcLeod,544
SB:es:swm:Pagina principal,397
SB:en:swm:ScotiaMcLeod online,334
SB:en:swm:Scotiatrust,249
SB:en:swm:Private Banking,237
SB:en:swm:Investment Management Services Canada,213
SB:en:swm:Contact us,203
SB:en:swm:About us,172
SWM:Contact US,167
SB:en:swm:Resource Centre,127
SB:en:swm:Total Wealth Planning,123
SB:en:swm:The Scotiabank Women Initiative,113
SB:fr:swm:Accueil,109
SB:en:swm:Private Investment Counsel,103
SB:en:swm:Home,73
SB:en:swm:Foundations,53
SB:en:swm:J.P. Bickell Foundation,53
SB:es:swm:Banca Privada,47
SB:en:swm:J. P. Bickell Foundation General Charities Grant A,42
SB:en:swm:Tax slips checklist,39
SB:es:swm:Contáctanos,38
SB:en:swm:Annual tax reporting,37
swm:Thank You,37
SB:es:swm:Contrato de Inversion Scotiabank,35


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),4491
https://www.scotiawealthmanagement.com/ca/en/home.html,1780
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,339
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,331
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,214
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,195
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,175
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,164
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,161
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,139
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,136
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,128
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,106
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,101
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative.html,100
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,98
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,93
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,78
https://www.scotiawealthmanagement.com/intl/en/home.html,67
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,52
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=CjwK,51
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,50
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=Cj0K,47
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,47
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,42
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,39
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,37
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,36
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,35
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,35
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,31
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,26
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,23
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,23
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,21
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,21
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,20
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,20
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,19
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,17
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,15
https://www.scotiawealthmanagement.com/ca/fr/accueil/linitiative-femmes-de-la-banque-scotia.html,13
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,12
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,12
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,12
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,12
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?gclid=Cj0KCQjwhr2FBhDbA,12
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,11
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,10
https://www.scotiawealthmanagement.com/ca/fr/accueil/communiquez-avec-nous/comment-pouvons-nous-vous,10


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: May 23, 2021 - May 29, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),68,
estado de cuenta,2,2
fees,2,2
scotiatrust,2,1
women,2,1
40 king st,2,0
team,2,0
leveraged lending,2,0
qualified electing fund,2,0
jo neid,2,0
us brokerage affiliation,1,10
rendimientos fondos,1,4
foundation,1,3
rendimientos,1,2
grants quebec,1,2
executive list,1,2
fondos deuda corto plazo,1,1
what is a bank note,1,1
"account manager, custody services",1,1
northern trust,1,1
james laurie,1,0
fee schedule,1,0
us brokerage,1,0
deposito plazo fijo,1,0
cuenta eeuu,1,0
locations,1,0
funcionarios,1,0
nancy saporowski,1,0
ottawa,1,0
julie arsenault,1,0
augusto arraes,1,0
rhonda simmons,1,0
leveraged life insurance,1,0
what is a investment coupon,1,0
bank of america,1,0
ottawa branch,1,0
what is a coupon,1,0
kelowna,1,0
defence fund,1,0
melissa gallant,1,0
scotia self-directed retirement savings plan,1,0
tammy,1,0
dorothy chan,1,0
augusto arreas,1,0
group plans,1,0
prime lending rate,1,0
defense fund,1,0
where do i claim scotia self-directed retirement savings plan,1,0
complaints,1,0
carta de credito,1,0
brad jackman,1,0


