#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: May 24, 2020 - May 30, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,150
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,145
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,139
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,139
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,138
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,136
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,135
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,120
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,120
(Low Traffic),115
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,106
https://www.scotiawealthmanagement.com/intl/en/home.html,95
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,63
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,52
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,48
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,48
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,44
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,43
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,31
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/client-guide-faq.html,30
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,30
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,28
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,26
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,26
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,25
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,24
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,22
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,21
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,21
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,21
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,20
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,20
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,18
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_8e13e99db5ab1f319fb4e11cd00fbf0bb52d8f,16
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,16
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,16
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,15
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,14
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,14
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,14
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,13
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,13
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_9ed4c65bc5e271ebde374ff62f,12


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: May 24, 2020 - May 30, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


