#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: May 9, 2021 - May 15, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
SB:en:swm:J. P. Bickell Foundation General Charities Grant A,158
SB:en:swm:Resource Centre,149
SB:fr:swm:Accueil,146
SB:en:swm:About us,139
SB:en:swm:The Scotiabank Women Initiative,130
SB:en:swm:Total Wealth Planning,93
SB:en:swm:Private Investment Counsel,82
SB:en:swm:Foundations,64
SB:en:swm:Home,56
SB:es:swm:Contrato de Inversion Scotiabank,43
SB:en:swm:Tax slips checklist,38
SB:en:swm:Annual tax reporting,36
SB:es:swm:Contáctanos,33
SB:en:swm:Explore Your Priorities tool,30
SB:es:swm:Nuestra identidad,28


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),5148
https://www.scotiawealthmanagement.com/ca/en/home.html,2124
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,427
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,383
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,279
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,267
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,263
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,247
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,164
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,159
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,149
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,149
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,143
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,141
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,136
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,134
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative.html,128
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,85
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,79
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,62
https://www.scotiawealthmanagement.com/intl/en/home.html,50
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,47
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,44
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=CjwK,44
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,38
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,32
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,31
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,30
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,28
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,25
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,23
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,23
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,23
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,22
https://www.scotiawealthmanagement.com/ca/fr/accueil/centre-de-ressources-scotiamcleod/conflits-dint,21
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/conflicts-of-interest.html,17
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,16
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,16
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,13
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,12
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,11
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,11
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,11
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,10
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=Cj0K,10
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,10
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,9
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/client-guide-faq.html,9
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,9


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: May 9, 2021 - May 15, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),103,
wealth management mexico,4,1
grants,3,2
mark piovesana,3,0
video,2,6.5
bickell,2,1.5
partnership plus,2,1
discovery,2,1
patrick tiller,2,0
standard charge terms 200012,2,0
fianzas,2,0
plan for healthcare expenses,2,0
register,1,7
account,1,4
statement,1,4
file complaint,1,2
relationship disclosure,1,2
address,1,2
contact number,1,2
transfer,1,1
custody,1,1
j.p. bickell,1,1
faq,1,1
mailing address,1,1
phone number,1,1
career,1,0
healthcare,1,0
dealer services,1,0
tax free savings account,1,0
aaa,1,0
kingston,1,0
trust formation department,1,0
john taylor,1,0
shane ogaki,1,0
christopher leroy,1,0
scotia puntos,1,0
mark gawargy,1,0
custodian,1,0
lee-anne,1,0
healthcare expenses,1,0
transfer form,1,0
staff,1,0
jobs,1,0
disbursement,1,0
family cottages,1,0
advisor loactor,1,0
save up,1,0
fianza,1,0
head office address,1,0
mortgage,1,0
ggic,1,0


