#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Aug 9, 2020 - Aug 15, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,270
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,255
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,187
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,162
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,158
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,157
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,150
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,144
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,134
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,133
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,118
https://www.scotiawealthmanagement.com/intl/en/home.html,98
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,94
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,89
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,79
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,57
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,55
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,53
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,46
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,43
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,39
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,33
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,30
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,30
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,29
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,26
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,25
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,23
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,22
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,22
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,20
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_ec266f98b9dae88d8ee63b,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,19
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,18
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,17
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,16
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,15
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,15
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_c46410836589c6872d3c2f3f39,14
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_bcc175b3cebabb204d2e4e,13
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_50d23c2c0486f27080a9178d348c06dcc810f2,13
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_d29913b7188d7d8d,13
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,13
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,11
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,11


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Aug 9, 2020 - Aug 15, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


