#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Jul 12, 2020 - Jul 18, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
SB:en:swm:Resource Centre,133
SB:en:swm:Total Wealth Planning,108
SB:es:swm:Contrato de Inversion Scotiabank,88
SB:en:swm:Foundations,68
SB:en:swm:J.P. Bickell Foundation,45
SB:en:swm:J. P. Bickell Foundation General Charities Grant A,34
SB:es:swm:Contáctanos,33
SB:es:swm:Soluciones Financieras,29
SB:en:swm:Annual tax reporting,28
SB:es:swm:Nuestra identidad,25
SB:en:swm:Tax slips checklist,24
SB:en:swm:Complaint handling procedures,20
SB:es:swm:Contacte su oficina local,19


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),4252
https://www.scotiawealthmanagement.com/ca/en/home.html,1463
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,384
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,339
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,331
http://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,278
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,205
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,183
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,161
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,151
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,143
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,138
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,128
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,127
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,126
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,102
https://www.scotiawealthmanagement.com/intl/en/home.html,92
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,90
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,66
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,47
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,46
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,35
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,34
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,33
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,33
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,32
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,31
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,31
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,29
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,28
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,28
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,27
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,25
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,23
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,22
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,21
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,19
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,19
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,18
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,17
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,17
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,17
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_8e13e99db5ab1f319fb4e11cd00fbf0bb52d8f,16
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,16
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,15
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,13
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_c46410836589c6872d3c2f3f39,12
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_2e09c5dd18694ea44d3e5fba6c84521cf20031,12
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_cec2f6f35004618f,12


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Jul 12, 2020 - Jul 18, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


