#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Jul 19, 2020 - Jul 25, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
SB:en:swm:J.P. Bickell Foundation,56
SB:es:swm:Soluciones Financieras,31
SB:es:swm:Contáctanos,30
SB:en:swm:J. P. Bickell Foundation General Charities Grant A,28
SB:es:swm:Nuestra identidad,22
swm:Thank You,21
SB:en:swm:Account Documentation,20
SB:en:swm:Annual tax reporting,17
SB:en:swm:Wealth Structuring and Trust,16


##############################################
# Freeform table (2)
##############################################
,Unique Visitors
Page URL (c19),4215
https://www.scotiawealthmanagement.com/ca/en/home.html,1472
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,438
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html,347
http://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,263
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,256
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,178
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,167
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,144
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,142
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,139
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,139
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,135
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,121
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,119
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,114
https://www.scotiawealthmanagement.com/intl/en/home.html,106
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,90
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,60
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,55
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,44
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,43
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,43
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,43
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,33
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,31
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,31
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_bcc175b3cebabb204d2e4e,30
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,30
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,28
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,28
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,23
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,21
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,20
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,18
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,18
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,17
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,17
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,17
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,16
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,16
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,16
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,15
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,15
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,15
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,15
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html?cid=ps_9ed4c65bc5e271ebde374ff62f,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,13
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,12
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,12


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Jul 19, 2020 - Jul 25, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


