#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Oct 3, 2021 - Oct 9, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,67
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,51
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,42
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,36
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,30
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,29
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,28
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,28
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,26
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,26
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,23
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,20
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,20
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,18
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,15
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,15
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,14
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,14
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,14
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,13
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,11
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,11
https://www.scotiawealthmanagement.com/ca/fr/accueil/services-bancaires-prives.html,11
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/community-and-givi,11
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,10
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,9
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,9
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,8
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/estructuracin-patrimonial-y-fiduciar,8
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/service-de-gestion-privee,8


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Oct 3, 2021 - Oct 9, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),107,
tax,3,4
new grant application,3,3
physician.,3,0
ethical investing,3,0
dh gordon foundation,3,0
david gordon foundation,2,0
welcome kit,2,0
paul smith,2,0
schedule of fees,2,0
the d. h. gordon foundation,2,0
bti,2,0
submit new application,1,5
retirement,1,4
grants,1,3
borrow to invest,1,2
fund facts,1,2
unclaimed property,1,2
grant,1,2
open account,1,2
fees,1,1
foundation grant application,1,1
preferred shares,1,1
submit an application,1,1
english,1,1
submit grant application,1,1
estate,1,1
scotia itrade,1,1
trading fees,1,1
grant application,1,1
donor advised funds,1,1
resp account,1,0
resp,1,0
who is my rep,1,0
mark greenberg,1,0
scott crowe,1,0
callan ceccarelli,1,0
grantseeker,1,0
kinza,1,0
launch pad,1,0
debra,1,0
erin duffy,1,0
rates,1,0
hours,1,0
life insurance,1,0
sean fehy,1,0
jobs,1,0
md financial,1,0
gordon foundation,1,0
cledd,1,0
alex prodanovic,1,0


