#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Jun 14, 2020 - Jun 20, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,184
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,178
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,150
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,150
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,132
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client.html,131
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,126
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,126
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,119
https://www.scotiawealthmanagement.com/intl/en/home.html,116
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,98
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,79
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,51
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,51
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,40
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,40
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_fb55f42fab4beb3c0f932c61c85bb7ec8c0bba,37
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,37
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,33
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,31
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,31
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,30
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,27
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,27
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,26
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,26
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,25
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,25
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,24
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,24
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,24
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,20
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,19
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_8e13e99db5ab1f319fb4e11cd00fbf0bb52d8f,18
http://www.scotiawealthmanagement.com/ca/fr/accueil.html,18
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,17
http://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,17
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,17
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_bcc175b3cebabb204d2e4e,16
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,16
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,15
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_2e09c5dd18694ea44d3e5fba6c84521cf20031,15
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,15
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_c9b4e8732af8e5945eec6e,14
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,13


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Jun 14, 2020 - Jun 20, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),1,
md financial,1,0


