Week,HTML,Page Views,Visits,Unique Visitors
2021-05-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,88,83,67
2021-05-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,96,63,51
2021-05-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,89,63,55
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,28490,25072,12210
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,4612,3707,3042
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1792,2032,1320
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2400,2030,1190
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/how-to-videos.html,1497,1459,1434
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,2244,1369,1220
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1437,1292,1153
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1550,1157,1000
2021-05-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1091,1033,967
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,859,742,382
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,362,351,344
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,360,285,256
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,127,101,92
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,101,71,62
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,79,69,46
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,86,57,46
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,45,40,37
2021-05-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,41,39,33
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,27135,23623,11249
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,3831,3083,2537
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1742,2008,1270
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2191,1885,1130
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1254,1124,1013
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/how-to-videos.html,1160,1120,1102
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1809,1093,986
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1152,1049,969
2021-05-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1325,978,868
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,867,731,364
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,376,362,357
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,235,223,209
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,160,150,138
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,111,91,74
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,56,56,43
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,89,54,52
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,63,48,45
2021-05-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/compre,48,44,39
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,25769,22723,11408
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,3833,3025,2540
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2404,2040,1257
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,1981,1897,1732
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1323,1701,1134
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1364,1225,1088
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1830,1123,989
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1177,1122,1064
2021-05-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1321,979,873
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,750,648,353
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,424,409,357
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,321,311,306
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,274,265,263
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,125,100,87
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,68,62,57
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,88,59,52
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,71,48,46
2021-05-23,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/contactez-nous.html,43,38,33
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,29317,25356,12372
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,4208,3359,2826
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2599,2204,1339
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1659,2055,1308
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1557,1392,1252
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,2063,1218,1050
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1199,1127,1084
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1474,1104,996
2021-05-30,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/how-to-videos.html,986,947,932
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,828,726,344
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,332,322,316
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,280,267,248
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,284,266,237
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,115,98,79
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,97,90,62
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,88,48,45
2021-05-30,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,53,43,41
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,29665,25501,12181
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,4239,3295,2743
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2740,2325,1427
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1729,2152,1312
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1397,1253,1094
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1898,1180,1006
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1323,1009,898
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1077,999,977
2021-06-06,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1358,858,755
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,854,748,371
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,313,299,284
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,332,298,278
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,97,86,75
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,68,70,53
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,85,66,61
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,72,49,37
2021-06-06,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,47,38,33
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,27286,23850,11359
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,3770,2954,2424
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2328,1995,1213
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1491,1902,1223
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1248,1107,979
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1654,1051,951
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1207,913,791
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/the-knowledge-navigato,970,893,867
2021-06-13,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,961,883,841
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,765,653,324
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,314,296,276
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,284,269,266
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,94,76,65
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,60,45,42
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/compre,47,44,42
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,44,44,34
2021-06-13,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,50,39,35
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,30037,22821,10674
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,3111,2424,2035
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2256,1956,1161
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1427,1811,1129
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1178,1054,941
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,950,890,869
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1355,850,750
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1052,799,719
2021-06-20,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1121,694,616
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,742,656,298
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,328,309,288
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,231,226,219
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,186,176,162
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,92,77,69
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,90,65,57
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,68,60,59
2021-06-20,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,64,48,38
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,27391,20116,9726
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/student-bootcamp.html,5311,4799,4109
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,2938,2381,2026
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,1952,1710,992
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1092,1384,927
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,1255,1201,1097
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1078,969,853
2021-06-27,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,908,856,844
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,724,609,303
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,304,292,262
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,284,269,259
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,246,234,230
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,100,97,92
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,60,61,47
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,63,55,53
2021-06-27,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,55,42,40
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,27155,21376,10332
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,2912,2308,1976
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2112,1809,1104
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1410,1750,1111
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1200,1094,975
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/how-to-videos.html,988,929,897
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1442,911,818
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/student-bootcamp.html,975,886,705
2021-07-04,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1097,857,752
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,738,643,295
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,281,272,238
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,280,254,237
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,263,254,251
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,83,71,67
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,69,63,53
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,81,48,43
2021-07-04,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,93,45,32
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,22815,19823,9624
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,2710,2217,1882
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1639,1781,1115
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,1907,1616,1025
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1147,1111,1084
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1099,981,863
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1349,835,757
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1063,781,707
2021-07-11,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/the-knowledge-navigato,778,724,707
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,693,602,288
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,272,259,258
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,203,194,188
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,79,66,56
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,173,60,53
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,72,45,43
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,70,38,32
2021-07-11,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,62,33,30
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,25002,21183,10363
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,2650,2151,1769
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2331,2027,1356
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1318,1660,1026
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1231,1167,1132
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1178,1046,919
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1523,1037,925
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1303,827,737
2021-07-18,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,993,774,679
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,715,600,317
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,380,368,360
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,197,185,174
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,76,63,59
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,50,51,46
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,62,48,40
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,46,44,36
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,52,34,32
2021-07-18,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,53,31,28
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,22796,19654,9524
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,2578,2086,1773
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1310,1615,1046
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,1751,1556,973
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1185,1109,1085
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1082,955,849
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1081,793,696
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,1136,694,629
2021-07-25,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1120,684,599
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,754,649,318
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,352,333,318
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,190,183,174
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,167,161,149
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,79,77,71
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,85,71,55
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,66,55,51
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,52,54,36
2021-07-25,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,59,46,44
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,15154,13270,6940
2021-08-01,https://www.scotiaitrade.com/en/home.html,7832,6547,4499
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,1769,1424,1238
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,1309,1245,1137
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/education/education-resource-lib,1289,1223,1189
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,858,1110,739
2021-08-01,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,1170,1016,678
2021-08-01,https://www.scotiaitrade.com/en/home/open-trading-account.html,1136,845,726
2021-08-01,https://www.scotiaitrade.com/en/home/learning-centre.html,756,672,613
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,502,482,431
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,496,449,233
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,375,354,352
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,316,308,288
2021-08-01,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,208,197,197
2021-08-01,https://www.scotiaitrade.com/fr/accueil.html,243,184,116
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,186,170,156
2021-08-01,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,110,95,92
2021-08-01,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,45,39,37
2021-08-08,https://www.scotiaitrade.com/en/home.html,27262,24318,11489
2021-08-08,https://www.scotiaitrade.com/en/home/open-trading-account.html,3452,2821,2190
2021-08-08,https://www.scotiaitrade.com/en/home/learning-centre.html,2692,2480,1997
2021-08-08,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1995,2078,1239
2021-08-08,https://www.scotiaitrade.com/en/home/pricing-fees.html,1357,1212,989
2021-08-08,https://www.scotiaitrade.com/en/home/learning-centre/how-to-videos.html,1163,1118,1048
2021-08-08,https://www.scotiaitrade.com/en/home/learning-centre/the-knowledge-navigator.html,1032,968,915
2021-08-08,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,922,858,439
2021-08-08,https://www.scotiaitrade.com/en/home/where-to-start.html,995,796,718
2021-08-08,https://www.scotiaitrade.com/en/home/contact-us.html,730,663,553
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,502,482,431
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,496,449,233
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/navigate,375,354,352
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,316,308,288
2021-08-08,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,208,197,197
2021-08-08,https://www.scotiaitrade.com/fr/accueil.html,243,184,116
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/bibliothque-de-,186,170,156
2021-08-08,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,110,95,92
